[2026-05-11T14:44:47.988+0100][526.941s][info][gc,phases   ] GC(15)   Pre Evacuate Collection Set: 0.3ms
[2026-05-11T14:44:47.988+0100][526.941s][info][gc,phases   ] GC(15)   Merge Heap Roots: 0.4ms
[2026-05-11T14:44:47.988+0100][526.941s][info][gc,phases   ] GC(15)   Evacuate Collection Set: 7.7ms
[2026-05-11T14:44:47.988+0100][526.941s][info][gc,phases   ] GC(15)   Post Evacuate Collection Set: 0.8ms
[2026-05-11T14:44:47.988+0100][526.941s][info][gc,phases   ] GC(15)   Other: 0.1ms
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,heap     ] GC(15) Eden regions: 69->0(68)
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,heap     ] GC(15) Survivor regions: 5->6(10)
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,heap     ] GC(15) Old regions: 28->28
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,heap     ] GC(15) Humongous regions: 6->6
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,metaspace] GC(15) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:44:47.989+0100][526.941s][info][gc          ] GC(15) Pause Young (Normal) (G1 Evacuation Pause) 425M->152M(500M) 9.579ms
[2026-05-11T14:44:47.989+0100][526.941s][info][gc,cpu      ] GC(15) User=0.09s Sys=0.01s Real=0.01s
[2026-05-11T14:44:55.221+0100][534.173s][info][gc,start    ] GC(16) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:44:55.221+0100][534.173s][info][gc,task     ] GC(16) Using 12 workers of 13 for evacuation
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,phases   ] GC(16)   Pre Evacuate Collection Set: 0.4ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,phases   ] GC(16)   Merge Heap Roots: 0.6ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,phases   ] GC(16)   Evacuate Collection Set: 8.6ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,phases   ] GC(16)   Post Evacuate Collection Set: 0.8ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,phases   ] GC(16)   Other: 0.1ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,heap     ] GC(16) Eden regions: 68->0(68)
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,heap     ] GC(16) Survivor regions: 6->6(10)
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,heap     ] GC(16) Old regions: 28->28
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,heap     ] GC(16) Humongous regions: 6->6
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,metaspace] GC(16) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:44:55.231+0100][534.184s][info][gc          ] GC(16) Pause Young (Normal) (G1 Evacuation Pause) 424M->154M(500M) 10.734ms
[2026-05-11T14:44:55.231+0100][534.184s][info][gc,cpu      ] GC(16) User=0.10s Sys=0.00s Real=0.01s
[2026-05-11T14:45:03.173+0100][542.125s][info][gc,start    ] GC(17) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:45:03.173+0100][542.125s][info][gc,task     ] GC(17) Using 12 workers of 13 for evacuation
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,phases   ] GC(17)   Pre Evacuate Collection Set: 0.2ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,phases   ] GC(17)   Merge Heap Roots: 0.6ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,phases   ] GC(17)   Evacuate Collection Set: 9.7ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,phases   ] GC(17)   Post Evacuate Collection Set: 0.8ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,phases   ] GC(17)   Other: 0.1ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,heap     ] GC(17) Eden regions: 68->0(70)
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,heap     ] GC(17) Survivor regions: 6->4(10)
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,heap     ] GC(17) Old regions: 28->31
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,heap     ] GC(17) Humongous regions: 6->6
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,metaspace] GC(17) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:45:03.184+0100][542.137s][info][gc          ] GC(17) Pause Young (Normal) (G1 Evacuation Pause) 426M->157M(500M) 11.641ms
[2026-05-11T14:45:03.184+0100][542.137s][info][gc,cpu      ] GC(17) User=0.11s Sys=0.02s Real=0.01s
[2026-05-11T14:45:12.329+0100][551.282s][info][gc,start    ] GC(18) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:45:12.330+0100][551.282s][info][gc,task     ] GC(18) Using 12 workers of 13 for evacuation
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,phases   ] GC(18)   Pre Evacuate Collection Set: 0.2ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,phases   ] GC(18)   Merge Heap Roots: 0.8ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,phases   ] GC(18)   Evacuate Collection Set: 7.7ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,phases   ] GC(18)   Post Evacuate Collection Set: 0.7ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,phases   ] GC(18)   Other: 0.1ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,heap     ] GC(18) Eden regions: 70->0(69)
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,heap     ] GC(18) Survivor regions: 4->5(10)
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,heap     ] GC(18) Old regions: 31->31
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,heap     ] GC(18) Humongous regions: 6->6
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,metaspace] GC(18) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:45:12.339+0100][551.292s][info][gc          ] GC(18) Pause Young (Normal) (G1 Evacuation Pause) 437M->159M(500M) 9.655ms
[2026-05-11T14:45:12.339+0100][551.292s][info][gc,cpu      ] GC(18) User=0.09s Sys=0.01s Real=0.01s
[2026-05-11T14:45:21.379+0100][560.332s][info][gc,start    ] GC(19) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:45:21.379+0100][560.332s][info][gc,task     ] GC(19) Using 12 workers of 13 for evacuation
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,phases   ] GC(19)   Pre Evacuate Collection Set: 0.2ms
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,phases   ] GC(19)   Merge Heap Roots: 0.8ms
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,phases   ] GC(19)   Evacuate Collection Set: 9.0ms
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,phases   ] GC(19)   Post Evacuate Collection Set: 0.8ms
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,phases   ] GC(19)   Other: 0.1ms
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,heap     ] GC(19) Eden regions: 69->0(68)
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,heap     ] GC(19) Survivor regions: 5->6(10)
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,heap     ] GC(19) Old regions: 31->31
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,heap     ] GC(19) Humongous regions: 6->6
[2026-05-11T14:45:21.390+0100][560.343s][info][gc,metaspace] GC(19) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:45:21.390+0100][560.343s][info][gc          ] GC(19) Pause Young (Normal) (G1 Evacuation Pause) 435M->162M(500M) 11.168ms
[2026-05-11T14:45:21.391+0100][560.343s][info][gc,cpu      ] GC(19) User=0.11s Sys=0.01s Real=0.01s
[2026-05-11T14:45:29.887+0100][568.839s][info][gc,start    ] GC(20) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:45:29.887+0100][568.839s][info][gc,task     ] GC(20) Using 12 workers of 13 for evacuation
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,phases   ] GC(20)   Pre Evacuate Collection Set: 0.3ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,phases   ] GC(20)   Merge Heap Roots: 0.9ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,phases   ] GC(20)   Evacuate Collection Set: 9.2ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,phases   ] GC(20)   Post Evacuate Collection Set: 0.8ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,phases   ] GC(20)   Other: 0.1ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,heap     ] GC(20) Eden regions: 68->0(68)
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,heap     ] GC(20) Survivor regions: 6->6(10)
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,heap     ] GC(20) Old regions: 31->31
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,heap     ] GC(20) Humongous regions: 6->6
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,metaspace] GC(20) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:45:29.898+0100][568.851s][info][gc          ] GC(20) Pause Young (Normal) (G1 Evacuation Pause) 434M->164M(500M) 11.616ms
[2026-05-11T14:45:29.898+0100][568.851s][info][gc,cpu      ] GC(20) User=0.12s Sys=0.00s Real=0.01s
[2026-05-11T14:45:36.939+0100][575.891s][info][gc,start    ] GC(21) Pause Young (Normal) (G1 Evacuation Pause)
[2026-05-11T14:45:36.939+0100][575.891s][info][gc,task     ] GC(21) Using 12 workers of 13 for evacuation
[2026-05-11T14:45:36.951+0100][575.904s][info][gc,phases   ] GC(21)   Pre Evacuate Collection Set: 0.2ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,phases   ] GC(21)   Merge Heap Roots: 0.9ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,phases   ] GC(21)   Evacuate Collection Set: 10.6ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,phases   ] GC(21)   Post Evacuate Collection Set: 0.7ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,phases   ] GC(21)   Other: 0.1ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,heap     ] GC(21) Eden regions: 68->0(68)
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,heap     ] GC(21) Survivor regions: 6->6(10)
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,heap     ] GC(21) Old regions: 31->32
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,heap     ] GC(21) Humongous regions: 6->6
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,metaspace] GC(21) Metaspace: 11626K(11840K)->11626K(11840K) NonClass: 10496K(10624K)->10496K(10624K) Class: 1129K(1216K)->1129K(1216K)
[2026-05-11T14:45:36.952+0100][575.904s][info][gc          ] GC(21) Pause Young (Normal) (G1 Evacuation Pause) 436M->166M(500M) 13.013ms
[2026-05-11T14:45:36.952+0100][575.904s][info][gc,cpu      ] GC(21) User=0.13s Sys=0.00s Real=0.02s
[2026-05-11T17:19:43.685+0100][6170.261s][info][gc,heap,exit] Heap
[2026-05-11T17:19:43.685+0100][6170.261s][info][gc,heap,exit]  garbage-first heap   total 512000K, used 402242K [0x0000000613800000, 0x0000000800000000)
[2026-05-11T17:19:43.685+0100][6170.261s][info][gc,heap,exit]   region size 4096K, 63 young (258048K), 6 survivors (24576K)
[2026-05-11T17:19:43.685+0100][6170.261s][info][gc,heap,exit]  Metaspace       used 11725K, committed 11968K, reserved 1114112K
[2026-05-11T17:19:43.685+0100][6170.261s][info][gc,heap,exit]   class space    used 1142K, committed 1216K, reserved 1048576K
